,tsne-2d-one,tsne-2d-two
7661,-39.759254,-42.82084
7662,-16.423004,38.153526
7663,-2.5894675,7.9721546
7664,-0.7521013,54.61626
7665,-42.628754,-41.02046
7666,-4.7647624,12.5682535
7667,68.586586,-31.372824
7668,64.5018,-37.962906
7669,-9.736296,50.157387
7670,59.63856,-44.236107
7671,48.843597,12.015233
7672,25.04947,27.786232
7673,15.11817,17.959944
7674,19.696474,1.7968595
7675,20.35073,8.120571
7676,16.115591,17.372807
7677,-60.441162,45.40965
7678,22.284325,-40.38518
7679,34.55282,16.762873
7680,-25.9493,46.6586
7681,63.644886,-39.663166
7682,-38.955307,35.104965
7683,47.033264,-9.848296
7684,62.532322,-46.682365
7685,18.415884,-44.440517
7686,-50.82053,-35.295837
7687,26.226013,-29.920124
7688,60.033737,12.058897
7689,12.27783,12.708656
7690,20.462067,10.088949
7691,16.506147,26.236677
7692,20.262909,7.5158567
7693,63.579334,15.301789
7694,13.103569,29.890108
7695,-49.77195,63.5658
7696,-6.190427,50.413776
7697,-35.2512,42.35035
7698,34.380455,16.811243
7699,63.70982,13.45855
7700,-32.409275,42.148285
7701,-55.142345,21.468119
7702,55.920105,11.715169
7703,56.162224,8.321177
7704,-16.214462,41.756535
7705,68.61061,-33.053707
7706,54.160507,12.513059
7707,-35.629642,40.855946
7708,-28.305946,-46.978336
7709,75.772766,-21.393303
7710,43.39732,-2.8283744
7711,-55.44841,68.02367
7712,76.69802,-20.817421
7713,-0.34746143,27.127272
7714,22.75072,10.172117
7715,31.828041,16.500647
7716,18.353386,-44.488853
7717,-43.66195,-36.19202
7718,-0.38598463,27.016542
7719,27.470211,19.505684
7720,16.894556,25.49506
7721,67.5886,-37.685562
7722,-35.748825,-46.598717
7723,69.10382,22.16357
7724,18.780146,-44.62061
7725,-36.360813,-32.623848
7726,-15.324164,36.783707
7727,61.46857,3.800129
7728,-34.35814,-59.96828
7729,19.703583,-36.438007
7730,32.47571,-10.646121
7731,-28.232597,22.085146
7732,-17.52135,-2.5025382
7733,48.36223,-33.554787
7734,-70.22237,31.700926
7735,6.3407636,3.989581
7736,-1.3664838,65.9084
7737,78.50635,9.919866
7738,-31.002684,-63.197292
7739,9.85543,-30.723766
7740,17.797707,-12.811702
7741,-17.026287,22.746061
7742,-0.3230448,-16.814346
7743,53.534508,-57.310223
7744,-69.70846,43.712116
7745,-8.225146,18.770788
7746,-39.31315,22.101767
7747,85.53275,-7.070706
7748,-13.802909,-54.25452
7749,23.906387,-35.961784
7750,25.044502,-17.722555
7751,-23.063404,11.57114
7752,-26.268843,-13.523763
7753,61.05723,-52.13656
7754,-70.40989,19.256952
7755,6.974943,4.860262
7756,-50.565273,9.573848
7757,-45.209225,21.03705
7758,57.795475,-54.247143
7759,-24.463402,25.685024
7760,-67.176285,29.611351
7761,65.11054,-48.641785
7762,30.442242,-26.53272
7763,19.970861,-8.9508295
7764,-42.095455,11.192585
7765,-6.9715247,1.2362959
7766,-69.10095,35.651028
7767,7.163373,4.957507
7768,53.640144,-54.588543
7769,-39.207603,22.460253
7770,6.0262637,4.6307683
7771,30.981125,-9.609081
7772,30.326492,-27.902727
7773,9.679649,-31.201653
7774,-7.0476437,18.019379
7775,-17.01311,22.824984
7776,6.1396685,5.2458725
7777,8.283131,-14.071144
7778,57.486855,-59.31456
7779,-25.928148,-16.337532
7780,78.565346,9.6956
7781,9.496908,-31.03033
7782,79.963005,10.649177
7783,-31.989315,-61.99823
7784,-13.905165,-54.232613
7785,9.653938,-30.866743
7786,-56.07178,39.002815
7787,66.794395,-47.05476
7788,12.955105,27.996817
7789,27.933466,-26.117624
7790,-31.988857,-61.956993
7791,85.24203,-7.604778
7792,66.611626,-47.58559
7793,-22.754229,-10.273793
7794,-10.577989,-34.580177
7795,-36.738113,31.56137
7796,-70.918915,20.220848
7797,7.8688245,-14.927133
7798,28.043713,-14.823954
7799,-41.430866,19.52082
7800,28.871563,-37.719967
7801,-56.519093,40.288147
7802,-28.720135,-61.07947
7803,39.8427,25.017187
7804,33.106018,-8.429985
7805,-8.690882,17.70014
7806,-27.28523,-61.498753
7807,-39.049168,21.386683
7808,-26.889585,-15.387935
7809,-26.461506,-15.5733
7810,82.56159,-6.7183037
7811,-31.105978,-63.135456
7812,-32.176468,-62.0012
7813,-45.51721,18.776602
7814,39.000065,27.255182
7815,10.265216,-30.15158
7816,57.586143,-59.350163
7817,84.34533,-7.5486
7818,-17.558805,25.272385
7819,-35.433796,-13.375024
7820,85.52961,-7.0854836
7821,28.853008,-37.669075
7822,-27.90024,-60.83306
7823,34.926083,23.850294
7824,46.16926,-29.333557
7825,-69.608284,43.697002
7826,-37.3535,-15.981053
7827,-52.049343,40.396976
7828,-36.67763,31.518698
7829,27.73363,-13.724549
7830,84.650276,-10.932259
7831,31.959558,-8.786222
7832,-22.32836,-62.73073
7833,-19.6262,29.77534
7834,-23.938229,29.182234
7835,78.58253,9.727298
7836,-18.166904,25.762796
7837,-42.764156,20.103043
7838,82.4559,-5.605272
7839,-29.68827,-61.052845
7840,-9.312655,-36.342052
7841,33.42598,23.989504
7842,-33.98842,-19.313854
7843,53.227226,-31.702188
7844,-54.271683,41.106537
7845,-14.995724,-16.96812
7846,78.75544,-2.0593157
7847,-16.266472,-67.726006
7848,-8.786733,-36.661148
7849,38.15335,-20.169935
7850,-33.982597,-19.332808
7851,44.663826,-31.050568
7852,-70.385475,31.345081
7853,-13.228968,-1.8467585
7854,-34.58765,28.673056
7855,81.94544,-4.0001087
7856,-16.184694,-67.689445
7857,7.720005,52.40627
7858,35.397358,-25.963657
7859,-34.282204,-19.27781
7860,44.69026,-31.076668
7861,-47.95815,9.115564
7862,22.62936,-25.539888
7863,-41.279934,19.307621
7864,-32.421165,35.736458
7865,-65.781784,37.275837
7866,79.89454,9.789253
7867,-34.988777,28.14012
7868,82.16031,-3.3046305
7869,-15.60811,-66.96112
7870,-31.122381,-17.256224
7871,-13.291015,-15.257725
7872,-12.211035,-3.7269194
7873,82.72336,-4.563026
7874,-34.315063,24.65075
7875,34.863922,-25.267794
7876,-10.810058,-40.425404
7877,-50.76339,9.464221
7878,-13.669326,-15.6289425
7879,-13.304194,22.160343
7880,50.45154,-59.30064
7881,-18.131302,-63.30331
7882,72.756004,2.6130958
7883,-22.75149,24.018486
7884,-34.41738,28.363369
7885,-12.9761715,22.478212
7886,-8.7062235,46.70322
7887,83.21204,-5.188779
7888,-34.47427,-17.943857
7889,84.246475,-7.251462
7890,-14.596023,-54.507008
7891,49.466892,-33.59479
7892,-39.592106,22.386955
7893,33.499794,-10.383562
7894,-12.059453,-38.69592
7895,-34.90466,28.186502
7896,-30.89431,-63.329876
7897,48.04103,-33.335472
7898,83.789604,-6.943605
7899,-30.8761,-63.26727
7900,-15.907526,-67.59274
7901,-14.554026,-15.9666815
7902,-49.948177,8.264205
7903,-48.130287,9.243764
7904,57.611473,-59.58256
7905,36.089268,-25.94197
7906,57.355297,-55.661407
7907,80.10257,9.861989
7908,-70.95823,16.564032
7909,-8.564838,-36.629246
7910,-13.119349,22.90216
7911,-15.289764,-67.17201
7912,-48.754257,9.394664
7913,78.36488,-2.15196
7914,47.968155,-33.16218
7915,-48.367867,9.053507
7916,-16.249382,-67.642
7917,84.746216,19.490877
7918,-34.289227,-19.269127
7919,-13.799104,-15.854233
7920,-16.271347,-67.649704
7921,-21.329721,-43.024593
7922,-8.877111,-36.647854
7923,-13.779777,-15.792158
7924,-48.26849,9.1768
7925,48.91189,-33.420357
7926,-14.399604,-15.955794
7927,-52.514965,7.075452
7928,-15.791749,-67.686935
7929,47.83204,-32.944996
7930,-8.887456,-36.770115
7931,-39.664772,23.257847
7932,36.74325,-19.133476
7933,78.2816,8.08114
7934,-35.967583,-59.012814
7935,-17.002419,-36.696304
7936,24.768663,16.005724
7937,-10.922718,36.1268
7938,0.7351917,-15.86727
7939,60.839283,-44.38107
7940,-54.980747,19.7924
7941,-11.388486,-4.6118116
7942,-57.457226,36.381557
7943,82.84892,-12.743231
7944,-27.556923,-59.523827
7945,50.2934,-28.699793
7946,34.112267,0.61892843
7947,-12.192233,35.8409
7948,-17.708797,-2.4049952
7949,58.227875,-47.589108
7950,-55.398987,20.205978
7951,-37.71006,44.13516
7952,-48.25359,48.22488
7953,80.1765,-7.1558824
7954,-31.111376,-62.154667
7955,-11.266736,-37.052013
7956,38.119293,2.6648242
7957,-27.294321,21.40866
7958,-29.101004,-13.463785
7959,65.61369,-47.289337
7960,-70.074104,29.237356
7961,-10.083072,2.3630319
7962,-48.08646,46.265038
7963,-5.84843,14.681053
7964,-38.32666,41.976475
7965,-21.047518,-8.5826235
7966,-54.881474,19.025518
7967,82.29298,-6.540867
7968,28.949707,-12.43773
7969,-29.553835,-57.36299
7970,49.50161,-59.009247
7971,-51.5232,7.308887
7972,-18.4352,25.795485
7973,-25.098717,-61.504765
7974,-31.493443,-11.030279
7975,47.70956,-35.618004
7976,-13.003501,22.534603
7977,-1.412192,-54.035194
7978,-57.317425,17.998613
7979,-13.326004,-1.174047
7980,-38.192875,-52.979893
7981,37.596134,-0.6986916
7982,-24.075888,28.62568
7983,34.25614,-0.5250774
7984,-27.805122,18.304022
7985,-48.78648,10.448055
7986,15.214664,-43.851234
7987,82.515526,-6.294662
7988,-27.31763,-14.569987
7989,80.47482,8.63581
7990,-31.0365,-62.71653
7991,-45.33013,19.668785
7992,-0.86839545,-53.097507
7993,32.346127,28.848417
7994,-10.360961,-35.920464
7995,34.93569,-1.3384068
7996,-32.219395,-14.82953
7997,-29.427217,-13.248355
7998,-70.52453,15.861423
7999,-14.045108,-1.614059
8000,-12.773179,22.45449
8001,-33.98444,39.278187
8002,-57.436653,36.430775
8003,-52.859894,9.37342
8004,-28.873411,-55.514435
8005,-29.319302,-48.96454
8006,-56.176968,38.735073
8007,80.316826,-3.29046
8008,-55.85874,10.17875
8009,-6.1176405,14.800686
8010,35.60834,0.19189721
8011,-23.820732,25.42061
8012,-7.0346227,-10.915521
8013,75.60924,-23.794477
8014,36.653503,2.589475
8015,-15.480319,-17.3245
8016,81.443375,12.153227
8017,-52.670197,40.42166
8018,64.263306,-45.68978
8019,7.1849456,-41.601147
8020,-58.464573,-26.840149
8021,84.38421,-9.799443
8022,-29.497053,-60.839626
8023,79.687584,9.697799
8024,58.265358,-52.62071
8025,-17.51717,-35.72712
8026,33.413,-11.959364
8027,-13.270944,-0.9464476
8028,-39.311604,40.310486
8029,83.25024,-6.3691225
8030,-55.72539,18.781223
8031,-11.66818,-39.44628
8032,28.156376,22.155897
8033,-23.537792,30.131979
8034,2.8221276,-6.9437633
8035,2.7669532,-6.9732513
8036,-2.2082393,-55.23493
8037,-13.398571,-0.4497842
8038,-25.873411,-5.2317395
8039,-26.941336,19.333267
8040,65.071884,-40.856407
8041,58.306488,-47.107903
8042,57.51893,-48.46557
8043,-54.644276,14.758144
8044,-44.51293,19.706049
8045,-26.830393,-60.43524
8046,-11.063197,2.9266608
8047,78.340164,-22.48346
8048,-45.457306,-48.161255
8049,0.75115746,-16.229391
8050,37.450714,-10.912536
8051,-23.624537,26.503635
8052,-70.21339,26.5857
8053,-52.37125,40.597538
8054,-16.737186,26.914322
8055,64.096,3.7530181
8056,78.81367,11.645545
8057,78.62686,12.394503
8058,-46.94899,-46.44119
8059,9.5588875,-47.089878
8060,27.823568,-6.8702936
8061,-26.041533,34.415154
8062,-0.74716437,-10.531746
8063,46.440735,-46.22457
8064,-51.061005,9.008176
8065,-4.546117,2.064576
8066,-44.20239,19.552206
8067,70.55893,14.201181
8068,-45.08342,-44.760498
8069,9.912307,-47.0448
8070,28.781338,-6.8295784
8071,-26.410528,34.40499
8072,16.812101,-11.67718
8073,46.86545,-36.74786
8074,-66.77856,28.048359
8075,-4.668456,1.9440614
8076,-41.330814,35.8992
8077,61.599926,6.53925
8078,-52.444992,-42.09822
8079,9.151977,-47.031216
8080,32.32699,-1.9379824
8081,-25.868195,34.45332
8082,10.321553,-4.502887
8083,56.871147,-48.221004
8084,-32.858444,46.6194
8085,63.694267,4.290354
8086,-43.19558,-43.179188
8087,16.64823,-3.3246262
8088,-44.17852,-45.06748
8089,-27.713943,-0.71072584
8090,-45.81586,-48.18944
8091,16.312311,30.47622
8092,-26.366228,34.29013
8093,-38.74513,37.7339
8094,6.9948564,-28.320663
8095,-46.841946,-19.138327
8096,46.45698,-45.904583
8097,38.767117,26.475557
8098,79.730255,-3.447149
8099,-32.552536,-52.6553
8100,-45.502716,-46.951088
8101,-37.25091,38.048878
8102,6.380583,-28.927801
8103,46.320004,-46.07126
8104,41.54111,-50.4516
8105,-5.469634,1.0886301
8106,-48.19836,17.033434
8107,-26.208237,34.343132
8108,6.9477687,-40.00619
8109,-38.99482,37.392803
8110,-59.995674,35.0829
8111,78.90229,11.358294
8112,6.77422,-29.735405
8113,-37.010563,-44.80197
8114,79.66703,10.198286
8115,33.068455,23.503592
8116,50.802036,-31.868988
8117,80.12844,-7.327282
8118,-21.223541,-58.847404
8119,-19.223688,-31.751568
8120,15.403946,-3.294708
8121,-25.033728,15.484086
8122,-32.438396,-11.563562
8123,40.44126,-62.97181
8124,-69.09958,31.032326
8125,-7.1280885,14.783294
8126,-47.625713,40.251392
8127,64.98005,11.196051
8128,-27.356136,-57.666603
8129,-0.87333083,-53.16035
8130,19.414816,-5.229864
8131,-23.77096,15.197388
8132,-32.965992,-15.354986
8133,53.991474,-60.275
8134,-64.01293,37.843742
8135,-7.043804,12.796816
8136,-48.3809,41.144894
8137,72.89693,4.6910386
8138,-21.460093,-63.198826
8139,-10.646994,-40.102947
8140,29.145914,-19.223518
8141,-29.728315,12.364197
8142,-27.530027,-14.84677
8143,-1.1476561,-18.146126
8144,-54.61347,10.062632
8145,-15.630539,-11.212219
8146,-43.620583,27.524435
8147,-9.778423,-5.4990277
8148,54.287308,-59.392113
8149,-38.627045,-7.9676337
8150,-50.63627,41.63114
8151,-51.906445,12.913491
8152,78.837036,7.674687
8153,-10.828255,-39.828194
8154,19.50648,-5.045193
8155,-23.861263,19.152697
8156,10.370475,16.028374
8157,-17.034304,-9.692931
8158,-33.56086,-16.240835
8159,-18.838524,-52.524376
8160,-36.91643,-15.058646
8161,-0.72349125,-56.07059
8162,24.311172,-20.404947
8163,81.168816,7.4734306
8164,-12.697614,-65.903595
8165,-19.113802,-34.758495
8166,-22.41848,-58.818398
8167,18.43095,-1.6042501
8168,-1.4714497,-54.619324
8169,55.072124,-61.457645
8170,-40.78546,-11.672301
8171,23.93346,-12.158933
8172,80.79523,-4.005196
8173,-50.361332,11.52046
8174,-10.366543,-35.605515
8175,-66.48847,26.03886
8176,-24.281965,16.551783
8177,46.182545,-63.733986
8178,-28.901632,10.658912
8179,80.45959,-7.454578
8180,-32.057106,-11.168348
8181,-44.870216,13.43363
8182,-33.619514,25.068079
8183,-33.269638,-11.748433
8184,-45.816902,10.419597
8185,6.187602,-14.544791
8186,10.286215,15.951455
8187,-16.000185,-54.347435
8188,-70.228485,30.69718
8189,-20.765415,10.906861
8190,-66.8068,12.8707485
8191,44.98874,-62.762856
8192,-26.866386,-14.401266
8193,-27.191393,5.598273
8194,77.41186,3.2089684
8195,81.90012,-11.595456
8196,66.410576,25.024536
8197,36.652767,-56.112347
8198,-13.006616,-35.413017
8199,79.27179,4.9699273
8200,48.211708,-63.375813
8201,26.564562,-19.56967
8202,-64.30256,29.010834
8203,-66.75996,34.537853
8204,-24.374378,9.984452
8205,-8.262413,45.94911
8206,30.184185,-18.56478
8207,-38.854343,24.91113
8208,25.273664,-36.35205
8209,-6.637895,-5.5389433
8210,-28.473963,39.232216
8211,54.729897,-59.921204
8212,81.37447,8.683001
8213,-21.714302,53.0206
8214,-29.874619,-7.5638595
8215,17.622679,-1.3686751
8216,-6.1282067,-9.185655
8217,-9.931383,9.349544
8218,-51.864677,14.375779
8219,-20.94964,-62.61251
8220,-24.933886,16.043274
8221,76.958,8.71713
8222,-23.965534,15.960007
8223,-5.996223,-10.730303
8224,-31.383507,-10.066616
8225,-9.425364,-43.394905
8226,18.280773,0.51800424
8227,-69.01358,19.533966
8228,79.81708,4.1757946
8229,-13.931993,-58.592842
8230,-36.554466,24.640604
8231,-15.010772,-64.08387
8232,-36.823006,-15.012829
8233,-14.052575,-58.449
8234,-68.28943,18.42575
8235,-23.85194,10.434305
8236,-16.924927,-9.603457
8237,44.168514,-63.728085
8238,-12.155347,-36.738228
8239,-20.434765,-63.416977
8240,34.859608,-54.90753
8241,-7.3456,-5.5072856
8242,-18.570713,-14.02478
8243,82.98555,5.394827
8244,-10.396307,-65.465065
8245,-12.070896,-30.484673
8246,-61.162327,62.722534
8247,-24.152468,10.502962
8248,-71.294556,29.669407
8249,-16.676287,-17.36986
8250,-35.166958,24.242138
8251,76.90484,9.368324
8252,-16.146221,-53.659767
8253,-12.829211,-34.950893
8254,19.637308,-16.654152
8255,-29.455872,6.161656
8256,41.241203,-63.13064
8257,-52.779816,16.993263
8258,-43.75586,-14.487219
8259,-38.33339,29.078756
8260,85.03285,-12.172961
8261,-17.994133,-62.77639
8262,-13.909505,-33.285984
8263,30.319376,11.439801
8264,-25.21695,10.8989935
8265,-55.866283,21.678963
8266,-32.11508,-4.5375233
8267,-38.289482,28.774387
8268,-10.776539,-65.11433
8269,-23.319847,15.117169
8270,-40.178642,-10.272821
8271,18.71439,-13.396061
8272,14.83749,35.76795
8273,82.601456,11.105931
8274,-72.16739,23.526424
8275,-40.320316,-11.088447
8276,-28.406914,12.747673
8277,30.051105,11.464139
8278,82.77126,10.91396
8279,-35.335125,-8.00141
8280,-20.082531,10.807897
8281,43.385612,-62.549603
8282,-54.62831,11.206857
8283,82.10832,5.777671
8284,-73.51986,30.127588
8285,-68.589806,16.969162
8286,-13.034355,-56.566616
8287,50.4316,-59.581577
8288,-29.862617,36.340412
8289,-13.081465,-56.474358
8290,30.860115,11.355361
8291,49.17241,-59.772293
8292,14.541169,-37.54693
8293,29.964888,11.631464
8294,-23.490911,5.867147
8295,-13.932149,-30.608936
8296,30.003431,11.511883
8297,-9.292952,9.578536
8298,-36.98932,23.52327
8299,-33.13749,-12.094321
8300,-31.02052,-1.615781
8301,-25.10244,-1.69379
8302,-69.93351,39.35738
8303,-11.849091,-64.2735
8304,-57.28792,18.034142
8305,-11.770262,-64.44105
8306,-14.673773,-62.382015
8307,76.88319,10.19125
8308,29.574606,11.872162
8309,-26.348265,15.3377
8310,-18.356808,-35.352535
8311,51.877697,-30.592958
8312,-26.18487,12.266097
8313,-54.501575,19.731846
8314,-29.591612,13.007357
8315,-13.885411,-30.693638
8316,-54.976883,12.134167
8317,-26.530844,9.433542
8318,18.644539,-34.71062
8319,-36.366676,29.955729
8320,-18.305685,-29.016802
8321,-73.317314,29.966293
8322,-35.321045,26.2898
8323,18.688894,-35.238
8324,-10.366053,-65.20542
8325,44.01742,-62.057327
8326,41.635136,-63.101223
8327,-32.58568,-15.497144
8328,32.736374,-12.50262
8329,-20.145622,11.95967
8330,-16.370697,-16.981709
8331,-39.711433,-9.350052
8332,-66.51663,46.662884
8333,62.248466,-49.87977
8334,-38.339897,25.850718
8335,75.62886,7.9310236
8336,48.751385,-54.54335
8337,25.971882,39.347343
8338,78.21938,6.1617064
8339,-36.202442,-23.228767
8340,-23.05515,-61.143097
8341,57.188717,-61.000423
8342,81.5927,5.5723376
8343,73.440926,3.682718
8344,-32.41683,-57.48941
8345,-19.050072,-32.069706
8346,19.092218,-2.1970747
8347,-18.98418,32.544926
8348,-27.646486,-8.31509
8349,52.899323,-31.166069
8350,-65.83502,36.11262
8351,81.19131,7.5657496
8352,-33.74239,-59.04352
8353,-19.305939,-31.815262
8354,28.918106,21.75553
8355,-11.719269,33.654327
8356,-62.45841,61.30225
8357,-35.610912,-24.231585
8358,-65.36476,27.810318
8359,79.94349,4.5596
8360,-18.84669,-63.422188
8361,-13.253433,-33.963123
8362,31.702715,-11.927118
8363,-3.27551,46.720425
8364,-68.68292,23.55204
8365,28.96361,-27.715443
8366,12.842135,22.147745
8367,-26.448376,-55.57851
8368,47.25925,-61.436974
8369,-20.488083,27.344046
8370,29.939365,-11.673025
8371,-33.187096,38.47003
8372,-66.7247,32.764477
8373,81.78349,5.6303535
8374,3.719318,51.08845
8375,-45.307953,21.68931
8376,-40.60676,-42.81144
8377,51.922146,-59.616966
8378,-19.863983,27.586344
8379,29.57953,15.4627495
8380,58.989826,-52.800552
8381,-18.523039,-34.820034
8382,87.70807,-7.786527
8383,-32.52453,37.846188
8384,-28.620834,-0.2960716
8385,55.019737,-56.29706
8386,-24.960238,-8.381593
8387,-69.419525,14.508204
8388,80.088806,4.3125463
8389,79.55745,0.67365336
8390,-18.18139,-53.13612
8391,-70.031235,36.33817
8392,-15.568533,28.216637
8393,18.500607,-0.67661446
8394,-12.266218,-32.43217
8395,-22.881374,16.799068
8396,-29.940481,-48.81343
8397,34.571186,-22.820745
8398,-67.89668,27.700998
8399,54.263454,-55.46663
8400,-11.680054,33.37678
8401,-64.03701,43.750816
8402,-69.50976,36.182686
8403,-68.61803,35.912556
8404,-46.61263,40.743282
8405,-41.746933,-11.80767
8406,-27.341932,41.012806
8407,29.520267,28.578156
8408,-36.364464,-24.647638
8409,-10.792394,-39.566307
8410,42.28691,-44.784893
8411,18.293343,-0.83648765
8412,-33.432888,-15.843617
8413,-35.309498,-7.981183
8414,80.58383,-2.579353
8415,-27.310001,-15.009112
8416,-31.073553,-42.9787
8417,-56.933937,54.717697
8418,-31.810331,-56.737843
8419,23.416372,31.788721
8420,-34.963425,-52.682827
8421,-62.381252,47.692093
8422,-71.06105,21.303658
8423,54.638687,-56.86164
8424,23.857882,-38.136276
8425,30.68184,-60.222515
8426,4.244536,47.74613
8427,-29.830261,-56.61583
8428,-69.21069,35.599182
8429,18.576979,-9.718594
8430,29.406353,16.863693
8431,-47.081413,40.204765
8432,-22.85695,-61.079197
8433,52.76624,-59.516712
8434,-0.9789046,44.816013
8435,-26.643974,-19.61679
8436,-33.217983,37.253002
8437,-5.309118,-3.2741523
8438,-9.945535,-40.19887
8439,-32.829376,-45.751305
8440,-43.817772,-14.533579
8441,71.27618,-46.76797
8442,-11.764697,36.568382
8443,-34.248207,-52.119343
8444,-36.1308,-17.782764
8445,-40.33662,-10.90274
8446,54.02863,-59.425434
8447,-33.204773,-7.543137
8448,66.065094,19.20403
8449,-55.401707,-37.07497
8450,-2.450419,-36.898384
8451,30.860815,-0.015708068
8452,-13.205031,44.16553
8453,7.3708076,-17.126791
8454,70.26927,-35.35122
8455,-46.60581,66.88516
8456,40.73208,23.182251
8457,-40.885086,30.976152
8458,82.55691,-12.525204
8459,-53.402527,-41.219845
8460,-1.4503955,-37.212803
8461,28.21027,-4.4098725
8462,-9.362368,37.510967
8463,-32.281395,-16.007404
8464,72.56567,-30.292912
8465,-52.79765,31.496262
8466,37.290417,25.54222
8467,-36.83615,57.317986
8468,82.45762,-12.302865
8469,-63.851604,-34.97117
8470,6.883947,-48.142673
8471,31.577368,-2.3351643
8472,-10.484462,43.53392
8473,-25.217943,-13.00518
8474,61.002502,-52.099777
8475,-61.433918,48.68112
8476,0.8041013,-7.245463
8477,-40.85431,30.911377
8478,62.13156,-41.162422
8479,-25.930347,56.94077
8480,-61.620766,48.704937
8481,76.341446,17.873594
8482,13.90921,-42.34431
8483,34.646683,0.5700225
8484,-8.866999,49.030556
8485,24.966803,16.29474
8486,37.841393,26.034208
8487,-31.629824,-10.069195
8488,-45.28577,-48.314297
8489,33.471966,0.65352714
8490,81.21864,12.776205
8491,-53.396393,-42.14565
8492,-18.554974,-36.332428
8493,-53.517624,-43.222157
8494,32.018417,0.9874144
8495,8.145864,-46.668987
8496,78.2943,16.433905
8497,-50.511246,30.382555
8498,10.852912,-44.571968
8499,55.004864,-34.512592
8500,-4.7872086,54.825623
8501,61.328503,7.857898
8502,11.463624,4.3674407
8503,-34.171234,44.31125
8504,-34.103867,44.44172
8505,-7.4133234,0.5559924
8506,-33.651863,47.140045
8507,-35.686577,-13.268229
8508,32.64829,-10.141283
8509,-53.1492,-42.78183
8510,-50.445744,30.71528
8511,-9.882734,41.405975
8512,-51.67391,26.195557
8513,84.669,-11.65843
8514,78.87006,15.918524
8515,54.603992,-34.880844
8516,55.903725,-33.930515
8517,56.08013,-33.801872
8518,38.619884,0.26821396
8519,-52.354935,31.880062
8520,-34.850048,48.69388
8521,8.794326,-34.090946
8522,8.524639,13.134601
8523,-21.097368,61.437843
8524,3.7295873,5.0928645
8525,-50.349655,30.53978
8526,-63.308712,-32.368443
8527,-15.736933,65.76925
8528,67.750084,24.150415
8529,-0.0487184,59.137035
8530,-13.280414,-16.460857
8531,7.681778,-11.917465
8532,7.301548,-47.01432
8533,29.182098,-2.5565317
8534,-19.3112,57.877316
8535,78.61437,-11.903232
8536,-64.721504,-30.031605
8537,-18.20261,62.107635
8538,-64.15299,-31.765882
8539,-21.363674,-11.4150505
8540,-63.480022,-31.413925
8541,-51.376602,31.945524
8542,50.649265,-43.73059
8543,-64.26034,-30.736593
8544,35.41223,-26.437155
8545,-64.821655,-30.517874
8546,54.314796,-35.939537
8547,-16.71741,-16.85421
8548,67.4089,21.50523
8549,-51.968723,-41.23057
8550,-1.66911,-54.345222
8551,40.309147,10.073149
8552,4.43243,50.10095
8553,34.010307,-16.34775
8554,69.0894,-32.77749
8555,-50.826546,57.854637
8556,-8.251077,2.105573
8557,-35.714268,58.78356
8558,56.235176,17.482454
8559,-39.310688,-49.243984
8560,30.595945,-27.67353
8561,29.02065,34.807423
8562,-11.328509,48.29101
8563,7.948425,48.745903
8564,58.122852,-31.716888
8565,-48.639633,30.665394
8566,-3.3313584,11.496703
8567,69.317825,18.514643
8568,-54.96983,-36.101624
8569,26.11502,-34.576843
8570,29.563927,28.958593
8571,40.610546,19.133776
8572,66.736855,-28.509985
8573,-56.721622,67.11479
8574,-3.8002632,22.449013
8575,-49.944702,-39.86041
8576,56.775528,11.461458
8577,-17.883781,43.25359
8578,35.298286,14.622055
8579,68.20844,-34.35459
8580,63.483334,-36.13739
8581,23.331633,13.189696
8582,-14.024809,48.386482
8583,-11.588683,51.043922
8584,35.368217,-26.34038
8585,-3.576804,8.90177
8586,-38.749886,-44.445004
8587,63.650375,12.914989
8588,68.3542,-31.665947
8589,-17.516613,43.545372
8590,-30.39149,44.981533
8591,-58.15272,46.23264
8592,24.719505,-30.437689
8593,-26.864557,47.908295
8594,8.341068,-32.105854
8595,78.694405,-17.974152
8596,-23.980928,53.45013
8597,4.830495,12.868523
8598,29.540716,8.889272
8599,-29.763386,43.20925
8600,-38.146034,-50.859222
8601,27.15028,26.618763
8602,-1.3371739,-36.351627
8603,39.351604,10.354512
8604,-38.94635,-40.996956
8605,56.986176,-36.96812
8606,-49.43001,31.122286
8607,30.4567,16.074675
8608,-49.585594,59.86572
8609,-8.055974,2.3309631
8610,-12.625996,41.734226
8611,54.18054,12.45651
8612,6.376391,-49.73181
8613,-20.678112,51.434532
8614,59.855633,3.2632196
8615,11.83016,-31.450216
8616,-15.214452,40.447582
8617,-61.98349,39.642323
8618,-1.6527272,7.32525
8619,78.99712,-8.385661
8620,-51.41255,54.49046
8621,57.556137,15.424979
8622,62.241272,-44.008602
8623,-29.45856,45.054836
8624,38.124725,9.636049
8625,34.133385,-26.886621
8626,-17.364902,43.0534
8627,-4.9971576,9.657167
8628,63.050312,-36.991913
8629,64.22315,12.099397
8630,23.509909,23.352665
8631,-64.269066,44.440346
8632,34.417377,-21.596973
8633,-44.40959,-43.26373
8634,55.389847,11.634963
8635,1.8052361,17.283298
8636,-51.486866,-41.115597
8637,65.67592,-22.630566
8638,-56.379925,43.714306
8639,25.319664,-30.58968
8640,-32.365997,42.007484
8641,-56.805256,62.189342
